,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
96,TvirusLuke DRG,,,156,18,/  34  /,4,-16,,,,,,,,,Nicc DRG,,,123,7,/  14  /,2,-7,,,,,,,Nicc DRG,,,108,6,/  15  /,7,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Nicc DRG,,,116,13,/  29  /,9,-16,,,,,,,,,TvirusLuke DRG,,,104,6,/  17  /,1,-11,,,,,,,vo0kashu DRG,,,102,7,/  15  /,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,stepa FUZO,,1.30  0.79  1.72,244  166  305,57  15  42,/  39  21  18  /,15  5  10,+18  -6  +24,80%  64%  92%,158  106  199,27%  28%  26%,11  5  6,6  5  1,+5  0  +5,2.0,1.0,stepa FUZO,,1.42  0.98  1.75,330  282  367,24  8  16,/  16  8  8  /,3  1  2,+8  0  +8,81%  67%  92%,222  174  258,19%  25%  17%,7  4  3,2  2  0,+5  +2  +3,gmA FUZO,,1.26  1.03  1.49,237  244  231,21  10  11,/  16  10  6  /,4  1  3,+5  0  +5,88%  75%  100%,164  177  150,22%  31%  15%,1  0  1,0  0  0,+1  0  +1,KILLDREAM FUZO,,1.52  1.62  1.47,312  339  296,23  9  14,/  10  6  4  /,1  0  1,+13  +3  +10,79%  86%  75%,186  195  180,22%  31%  14%,3  0  3,4  1  3,-1  -1  0,,,,,,,,,,,,,,
100,athelstan FUZO,,1.21  1.00  1.38,229  213  243,54  22  32,/  41  23  18  /,37  14  23,+13  -1  +14,83%  71%  92%,152  137  163,34%  42%  30%,3  1  2,2  1  1,+1  0  +1,8.0,13.0,athelstan FUZO,,1.08  1.02  1.13,198  211  188,15  7  8,/  14  7  7  /,14  4  10,+1  0  +1,86%  78%  92%,138  150  129,36%  38%  35%,1  0  1,0  0  0,+1  0  +1,stepa FUZO,,1.24  0.60  1.88,204  96  313,19  4  15,/  14  9  5  /,9  3  6,+5  -5  +10,79%  67%  92%,128  67  188,37%  31%  40%,2  1  1,3  2  1,-1  -1  0,athelstan FUZO,,1.36  1.01  1.57,244  223  257,17  6  11,/  11  6  5  /,11  4  7,+6  0  +6,89%  71%  100%,155  126  172,25%  44%  20%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
101,gmA FUZO,,1.10  0.66  1.42,205  167  238,49  16  33,/  43  23  20  /,13  2  11,+6  -7  +13,73%  61%  83%,140  120  156,23%  27%  22%,4  0  4,2  1  1,+2  -1  +3,13.0,11.0,gmA FUZO,,0.81  0.28  1.21,187  94  259,15  3  12,/  16  8  8  /,1  0  1,-1  -5  +4,57%  56%  58%,123  58  172,25%  33%  23%,1  0  1,1  1  0,0  -1  +1,athelstan FUZO,,1.20  0.96  1.43,246  208  284,22  9  13,/  16  10  6  /,12  6  6,+6  -1  +7,75%  67%  83%,161  134  189,41%  43%  39%,1  0  1,1  0  1,0  0  0,stepa FUZO,,1.25  0.78  1.52,198  135  236,14  3  11,/  9  4  5  /,3  1  2,+5  -1  +6,79%  57%  92%,127  86  151,28%  33%  26%,2  0  2,1  1  0,+1  -1  +2,,,,,,,,,,,,,,
102,KILLDREAM FUZO,,1.08  0.93  1.24,230  205  244,52  20  32,/  42  24  18  /,13  5  8,+10  -4  +14,75%  75%  75%,144  126  158,24%  27%  22%,12  3  9,10  5  5,+2  -2  +4,13.0,6.0,KILLDREAM FUZO,,0.75  0.61  0.85,176  134  209,13  5  8,/  16  7  9  /,8  3  5,-3  -2  -1,71%  78%  67%,115  74  145,37%  33%  38%,2  0  2,0  0  0,+2  0  +2,dimaxx FUZO,,1.09  0.73  1.45,204  218  192,18  10  8,/  17  12  5  /,15  1  14,+1  -2  +3,83%  75%  92%,123  141  105,29%  32%  26%,3  2  1,0  0  0,+3  +2  +1,gmA FUZO,,1.23  0.68  1.55,190  131  226,13  3  10,/  11  5  6  /,8  1  7,+2  -2  +4,74%  43%  92%,129  99  147,24%  14%  30%,2  0  2,1  0  1,+1  0  +1,,,,,,,,,,,,,,
103,dimaxx FUZO,,0.90  0.76  1.03,161  182  150,35  17  18,/  45  25  20  /,27  5  22,-10  -8  -2,78%  79%  78%,107  123  93,20%  25%  15%,6  3  3,8  4  4,-2  -1  -1,,,dimaxx FUZO,,0.63  0.75  0.53,114  141  94,6  3  3,/  16  7  9  /,6  2  4,-10  -4  -6,62%  78%  50%,80  110  58,24%  33%  17%,2  0  2,5  2  3,-3  -2  -1,KILLDREAM FUZO,,0.98  0.56  1.40,202  180  226,16  6  10,/  16  11  5  /,4  2  2,0  -5  +5,75%  67%  83%,137  124  149,17%  21%  14%,7  3  4,6  4  2,+1  -1  +2,dimaxx FUZO,,0.99  0.78  1.11,166  173  163,11  4  7,/  12  6  6  /,6  2  4,-1  -2  +1,89%  86%  92%,116  112  118,9%  12%  7%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,
104,litshii EX0,,0.97  0.63  1.38,176  136  230,41  17  24,/  46  31  15  /,25  5  20,-5  -14  +9,72%  58%  89%,117  93  148,32%  23%  43%,2  1  1,5  4  1,-3  -3  0,,,litshii EX0,,1.27  1.11  1.50,205  225  180,16  10  6,/  12  9  3  /,6  1  5,+4  +1  +3,76%  67%  89%,135  151  114,33%  28%  45%,0  0  0,1  1  0,-1  -1  0,mochi EX0,,1.09  0.95  1.23,263  257  270,21  10  11,/  20  11  9  /,4  1  3,+1  -1  +2,83%  75%  92%,188  175  201,34%  38%  32%,3  0  3,1  1  0,+2  -1  +3,Dext EX0,,0.94  0.82  1.15,199  178  237,13  7  6,/  14  10  4  /,3  1  2,-1  -3  +2,68%  67%  71%,128  123  135,26%  32%  18%,2  1  1,4  4  0,-2  -3  +1,,,,,,,,,,,,,,
105,Dext EX0,,0.94  0.73  1.18,198  172  225,44  22  22,/  48  31  17  /,18  4  14,-4  -9  +5,67%  56%  82%,126  118  136,27%  38%  20%,6  4  2,10  6  4,-4  -2  -2,,,Dext EX0,,1.18  1.20  1.16,261  285  231,21  13  8,/  14  9  5  /,0  0  0,+7  +4  +3,71%  58%  89%,181  203  150,31%  43%  23%,2  2  0,3  2  1,-1  0  -1,litshii EX0,,0.91  0.27  1.55,177  87  269,15  3  12,/  19  12  7  /,15  3  12,-4  -9  +5,71%  50%  92%,110  63  157,39%  33%  42%,2  1  1,3  2  1,-1  -1  0,pyrolll EX0,,0.78  0.18  1.81,182  92  338,13  4  9,/  16  11  5  /,1  1  0,-3  -7  +4,68%  50%  100%,136  72  247,22%  10%  33%,3  1  2,1  1  0,+2  0  +2,,,,,,,,,,,,,,
106,pyrolll EX0,,0.91  0.54  1.47,209  177  254,48  20  28,/  51  34  17  /,9  5  4,-3  -14  +11,59%  47%  75%,154  129  186,26%  20%  32%,9  4  5,10  8  2,-1  -4  +3,,,pyrolll EX0,,1.13  0.76  1.62,235  216  262,18  8  10,/  15  11  4  /,7  4  3,+3  -3  +6,62%  50%  78%,177  158  202,33%  28%  39%,3  1  2,3  3  0,0  -2  +2,Aqua EX0,,0.86  0.42  1.31,186  112  260,16  4  12,/  17  10  7  /,5  1  4,-1  -6  +5,71%  50%  92%,122  84  161,16%  25%  14%,0  0  0,1  1  0,-1  -1  0,litshii EX0,,0.71  0.50  1.08,145  97  228,10  4  6,/  15  10  5  /,4  1  3,-5  -6  +1,68%  58%  86%,106  64  177,24%  11%  43%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
107,mochi EX0,,0.87  0.73  1.05,204  191  229,44  23  21,/  52  31  21  /,17  5  12,-8  -8  0,70%  58%  86%,140  123  162,28%  29%  27%,8  2  6,4  3  1,+4  -1  +5,,,mochi EX0,,1.00  0.68  1.41,173  126  236,12  5  7,/  15  9  6  /,11  4  7,-3  -4  +1,67%  58%  78%,107  75  149,31%  29%  33%,2  0  2,3  2  1,-1  -2  +1,pyrolll EX0,,0.83  0.67  0.98,211  224  199,17  8  9,/  20  12  8  /,1  0  1,-3  -4  +1,50%  42%  58%,147  156  138,22%  19%  26%,3  2  1,6  4  2,-3  -2  -1,mochi EX0,,0.54  0.54  0.52,175  190  149,11  8  3,/  17  11  6  /,2  0  2,-6  -3  -3,58%  42%  86%,117  119  114,14%  18%  11%,3  2  1,0  0  0,+3  +2  +1,,,,,,,,,,,,,,
108,Aqua EX0,,0.73  0.62  0.82,149  128  184,33  14  19,/  51  30  21  /,16  9  7,-18  -16  -2,64%  56%  75%,97  85  114,19%  21%  19%,3  1  2,7  3  4,-4  -2  -2,,,Aqua EX0,,0.78  0.84  0.70,141  123  167,11  5  6,/  17  9  8  /,4  3  1,-6  -4  -2,57%  50%  67%,90  82  101,30%  46%  18%,1  0  1,3  1  2,-2  -1  -1,Dext EX0,,0.71  0.17  1.24,133  53  213,10  2  8,/  20  12  8  /,15  3  12,-10  -10  0,63%  42%  83%,76  27  125,19%  33%  17%,2  1  1,3  0  3,-1  +1  -2,Aqua EX0,,0.54  0.60  0.44,121  149  74,6  5  1,/  17  11  6  /,7  5  2,-11  -6  -5,63%  67%  57%,74  88  50,17%  7%  32%,2  1  1,3  1  2,-1  0  -1,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,mandy CARA,,1.76  1.22  1.99,345  269  401,41  13  28,/  17  8  9  /,19  8  11,+24  +5  +19,85%  79%  89%,232  180  271,30%  39%  26%,3  2  1,0  0  0,+3  +2  +1,2.0,0.0,mandy CARA,,1.62  1.44  1.94,342  288  435,23  12  11,/  11  7  4  /,13  7  6,+12  +5  +7,89%  83%  100%,233  189  309,37%  37%  38%,2  2  0,0  0  0,+2  +2  0,Shizue CARA,,2.34  4.62  1.96,400  819  331,22  7  15,/  6  0  6  /,10  0  10,+16  +7  +9,100%  100%  100%,250  531  203,37%  78%  28%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Shizue CARA,,1.70  2.72  1.71,284  235  291,35  13  22,/  17  8  9  /,17  4  13,+18  +5  +13,88%  71%  100%,173  160  182,33%  48%  27%,4  2  2,2  2  0,+2  0  +2,13.0,6.0,Natasha CARA,,1.27  1.34  1.15,236  241  229,15  8  7,/  10  6  4  /,5  4  1,+5  +2  +3,84%  83%  86%,165  167  161,24%  23%  26%,3  2  1,1  1  0,+2  +1  +1,mandy CARA,,1.89  1.00  2.04,348  154  381,18  1  17,/  6  1  5  /,6  1  5,+12  0  +12,79%  50%  83%,231  121  249,23%  100%  21%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Natasha CARA,,1.26  1.11  1.23,209  220  209,25  9  16,/  16  7  9  /,7  4  3,+9  +2  +7,85%  79%  89%,146  158  137,28%  25%  30%,5  2  3,2  2  0,+3  0  +3,13.0,1.0,none CARA,,1.05  0.85  1.40,189  166  232,13  7  6,/  15  11  4  /,3  2  1,-2  -4  +2,63%  58%  71%,125  113  145,22%  19%  27%,3  1  2,3  1  2,0  0  0,Natasha CARA,,1.24  0.88  1.30,182  94  197,10  1  9,/  6  1  5  /,2  0  2,+4  0  +4,86%  50%  92%,120  101  124,35%  100%  33%,2  0  2,1  1  0,+1  -1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,none CARA,,1.14  0.45  1.41,215  146  259,26  7  19,/  25  13  12  /,3  2  1,+1  -6  +7,70%  57%  79%,142  101  172,21%  18%  23%,6  1  5,4  1  3,+2  0  +2,,,Shizue CARA,,1.05  0.81  1.45,168  138  222,13  6  7,/  11  8  3  /,7  4  3,+2  -2  +4,79%  67%  100%,116  99  145,28%  31%  25%,1  1  0,2  2  0,-1  -1  0,none CARA,,1.22  0.06  1.41,240  30  275,13  0  13,/  10  2  8  /,0  0  0,+3  -2  +5,79%  50%  83%,165  30  188,21%  0%  22%,3  0  3,1  0  1,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Speedy CARA,,0.82  0.90  0.47,146  192  120,19  11  8,/  21  6  15  /,8  1  7,-2  +5  -7,70%  71%  68%,95  123  74,33%  27%  42%,2  1  1,5  1  4,-3  0  -3,,,Speedy CARA,,0.95  1.39  0.20,170  200  121,13  10  3,/  11  4  7  /,2  1  1,+2  +6  -4,68%  75%  57%,106  128  67,22%  26%  11%,2  1  1,2  1  1,0  0  0,Speedy CARA,,0.70  0.41  0.75,122  140  119,6  1  5,/  10  2  8  /,6  0  6,-4  -1  -3,71%  50%  75%,80  88  79,62%  33%  70%,0  0  0,3  0  3,-3  0  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Kollvinha JDF,,0.87  1.20  0.45,232  299  147,27  20  7,/  28  18  10  /,3  3  0,-1  +2  -3,67%  79%  50%,156  202  93,26%  29%  21%,1  1  0,5  1  4,-4  0  -4,,,Kollvinha JDF,,1.20  1.74  0.89,250  392  167,17  10  7,/  14  6  8  /,1  1  0,+3  +4  -1,68%  86%  58%,162  263  104,23%  24%  21%,1  1  0,4  1  3,-3  0  -3,fiufiu JDF,,0.67  0.66  0.72,193  203  138,9  9  0,/  13  11  2  /,5  4  1,-4  -2  -2,79%  75%  100%,115  120  80,31%  28%  100%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,fiufiu JDF,,0.73  0.52  0.87,180  166  195,19  11  8,/  27  18  9  /,10  6  4,-8  -7  -1,79%  74%  86%,116  105  130,38%  30%  53%,3  2  1,2  1  1,+1  +1  0,,,fly JDF,,0.85  0.71  0.93,139  146  136,9  3  6,/  15  7  8  /,11  4  7,-6  -4  -2,63%  71%  58%,97  120  84,14%  18%  12%,1  1  0,2  1  1,-1  0  -1,fly JDF,,0.56  0.52  0.78,167  144  312,7  5  2,/  14  12  2  /,7  5  2,-7  -7  0,57%  50%  100%,98  85  176,28%  31%  20%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,fly JDF,,0.70  0.61  0.86,153  144  161,16  8  8,/  29  19  10  /,18  9  9,-13  -11  -2,61%  58%  64%,98  98  97,18%  23%  13%,1  1  0,3  2  1,-2  -1  -1,,,Phobia JDF,,0.79  0.88  0.74,204  243  182,13  5  8,/  17  7  10  /,6  6  0,-4  -2  -2,63%  86%  50%,129  160  112,30%  33%  26%,2  0  2,1  0  1,+1  0  +1,Kollvinha JDF,,0.54  0.67  0.01,213  245  28,10  10  0,/  14  12  2  /,2  2  0,-4  -2  -2,64%  75%,146  166  28,34%  35%  0%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Phobia JDF,,0.60  0.60  0.84,170  165  190,19  9  10,/  31  19  12  /,11  11  0,-12  -10  -2,61%  68%  50%,116  116  116,29%  30%  28%,2  0  2,2  1  1,0  -1  +1,,,fiufiu JDF,,0.79  0.38  1.03,166  103  204,10  2  8,/  14  7  7  /,5  2  3,-4  -5  +1,79%  71%  83%,116  78  139,46%  38%  50%,1  1  0,2  1  1,-1  0  -1,Phobia JDF,,0.42  0.33  0.93,135  119  232,6  4  2,/  14  12  2  /,5  5  0,-8  -8  0,57%  58%  50%,97  90  144,28%  25%  50%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,brendinha JDF,,0.49  0.37  0.62,157  136  183,15  7  8,/  31  19  12  /,9  5  4,-16  -12  -4,61%  63%  57%,113  97  135,13%  13%  12%,6  3  3,8  7  1,-2  -4  +2,,,brendinha JDF,,0.58  0.38  0.70,151  98  183,9  2  7,/  17  7  10  /,5  2  3,-8  -5  -3,58%  57%  58%,112  77  132,12%  18%  9%,3  0  3,2  1  1,+1  -1  +2,brendinha JDF,,0.39  0.36  0.54,162  159  186,6  5  1,/  14  12  2  /,4  3  1,-8  -7  -1,64%  67%  50%,115  109  152,14%  11%  50%,3  3  0,6  6  0,-3  -3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,HellFull BM,,0.95  0.84  1.06,235  215  291,45  25  20,/  44  28  16  /,15  7  8,+1  -3  +4,63%  56%  74%,152  134  184,19%  19%  19%,6  1  5,8  8  0,-2  -7  +5,1.0,2.0,HellFull BM,,1.35  1.07  1.54,334  284  368,25  9  16,/  16  6  10  /,6  3  3,+9  +3  +6,80%  88%  75%,206  173  228,16%  18%  16%,4  0  4,1  1  0,+3  -1  +4,HellFull BM,,0.88  0.83  1.02,189  176  229,11  8  3,/  14  10  4  /,5  1  4,-3  -2  -1,56%  50%  75%,112  98  153,15%  8%  30%,2  1  1,2  2  0,0  -1  +1,Ezy BM,,0.61  0.38  1.53,175  156  253,9  6  3,/  13  12  1  /,0  0  0,-4  -6  +2,53%  50%  67%,103  96  133,26%  26%  25%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
122,Josegxbo BM,,0.82  0.92  0.87,184  198  173,30  20  10,/  41  27  14  /,20  12  8,-11  -7  -4,76%  78%  74%,126  127  126,18%  18%  17%,3  3  0,4  2  2,-1  +1  -2,13.0,7.0,Josegxbo BM,,1.21  1.60  0.95,228  352  147,16  10  6,/  13  5  8  /,9  4  5,+3  +5  -2,85%  100%  75%,149  209  110,19%  16%  22%,2  2  0,2  1  1,0  +1  -1,Josegxbo BM,,0.77  0.81  0.64,182  163  239,8  6  2,/  14  10  4  /,5  4  1,-6  -4  -2,81%  83%  75%,135  110  209,24%  35%  13%,1  1  0,1  0  1,0  +1  -1,HellFull BM,,0.61  0.61  0.63,181  209  69,9  8  1,/  14  12  2  /,4  3  1,-5  -4  -1,47%  42%  67%,125  143  53,32%  30%  100%,0  0  0,5  5  0,-5  -5  0,,,,,,,,,,,,,,
123,natas BM,,0.77  0.74  0.66,160  147  197,25  13  12,/  41  26  15  /,16  10  6,-16  -13  -3,63%  59%  68%,118  108  135,38%  27%  65%,3  2  1,4  1  3,-1  +1  -2,3.0,13.0,natas BM,,1.04  0.76  1.23,216  107  289,13  2  11,/  15  5  10  /,9  5  4,-2  -3  +1,80%  75%  83%,148  79  194,46%  13%  61%,1  0  1,1  0  1,0  0  0,natas BM,,0.71  0.93  0.05,146  187  26,7  7  0,/  13  9  4  /,5  3  2,-6  -2  -4,56%  67%  25%,105  135  14,27%  27%,1  1  0,2  1  1,-1  0  -1,natas BM,,0.56  0.52  0.71,118  134  56,5  4  1,/  13  12  1  /,2  2  0,-8  -8  0,47%  42%  67%,92  101  58,46%  36%  100%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
124,Miku BM,,0.58  0.60  0.75,179  179  191,31  18  13,/  47  30  17  /,13  8  5,-16  -12  -4,65%  59%  74%,112  109  116,20%  25%  12%,12  7  5,10  8  2,+2  -1  +3,2.0,13.0,Miku BM,,0.89  1.07  0.77,226  310  170,16  9  7,/  18  7  11  /,7  2  5,-2  +2  -4,85%  88%  83%,136  175  110,14%  21%  7%,7  3  4,2  1  1,+5  +2  +3,Ezy BM,,0.54  0.39  1.01,149  72  381,8  3  5,/  14  10  4  /,3  2  1,-6  -7  +1,56%  50%  75%,93  47  231,38%  33%  42%,0  0  0,0  0  0,0  0  0,Josegxbo BM,,0.48  0.35  1.03,143  131  193,6  4  2,/  14  12  2  /,6  4  2,-8  -8  0,60%  58%  67%,87  89  82,9%  8%  13%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
125,Ezy BM,,0.58  0.52  1.00,144  112  191,26  13  13,/  40  26  14  /,4  2  2,-14  -13  -1,57%  56%  58%,84  66  114,25%  23%  28%,1  0  1,0  0  0,+1  0  +1,,,Ezy BM,,0.60  0.81  0.46,109  105  112,9  4  5,/  13  4  9  /,1  0  1,-4  0  -4,60%  75%  50%,62  51  70,14%  8%  19%,0  0  0,0  0  0,0  0  0,Miku BM,,0.43  0.49  0.25,163  177  122,8  6  2,/  15  11  4  /,3  3  0,-7  -5  -2,50%  58%  25%,96  109  58,27%  26%  33%,2  2  0,5  4  1,-3  -2  -1,Miku BM,,0.43  0.23  1.23,147  94  363,7  3  4,/  14  12  2  /,3  3  0,-7  -9  +2,53%  42%  100%,97  67  220,27%  31%  22%,3  2  1,3  3  0,0  -1  +1,,,,,,,,,,,,,,
126,Rei GUP,,1.38  1.01  1.55,300  254  324,54  18  36,/  36  17  19  /,10  3  7,+18  +1  +17,75%  68%  78%,191  157  212,33%  62%  25%,5  1  4,8  5  3,-3  -4  +1,,,Supiree GUP,,1.22  1.67  0.55,249  335  121,16  14  2,/  14  7  7  /,4  2  2,+2  +7  -5,65%  83%  38%,180  232  101,25%  30%  14%,2  1  1,3  0  3,-1  +1  -2,Ellie GUP,,1.55  1.39  1.60,261  200  282,16  3  13,/  7  2  5  /,6  3  3,+9  +1  +8,81%  100%  75%,175  144  185,41%  50%  39%,3  1  2,0  0  0,+3  +1  +2,Rei GUP,,1.85  1.71  1.88,366  418  354,21  5  16,/  7  2  5  /,3  0  3,+14  +3  +11,80%  67%  83%,231  266  222,25%  100%  16%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
127,Supiree GUP,,1.32  1.41  1.10,221  300  177,40  20  20,/  26  11  15  /,9  3  6,+14  +9  +5,78%  79%  78%,149  200  119,18%  26%  12%,3  1  2,5  0  5,-2  +1  -3,,,Rei GUP,,1.08  0.96  1.28,276  253  311,19  11  8,/  19  11  8  /,5  3  2,0  0  0,70%  75%  63%,174  155  203,42%  55%  30%,3  1  2,5  4  1,-2  -3  +1,Danielesflo GUP,,1.51  2.15  1.30,269  420  220,17  7  10,/  8  2  6  /,7  1  6,+9  +5  +4,81%  100%  75%,165  221  147,27%  36%  23%,1  1  0,1  0  1,0  +1  -1,Supiree GUP,,1.62  1.22  1.72,216  250  208,12  2  10,/  3  2  1  /,2  0  2,+9  0  +9,100%  100%  100%,135  155  130,16%  33%  14%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
128,Lied GUP,,1.28  1.05  1.35,221  194  238,40  12  28,/  29  13  16  /,18  9  9,+11  -1  +12,84%  74%  91%,141  134  145,27%  30%  25%,5  1  4,4  1  3,+1  0  +1,,,Ellie GUP,,1.00  0.98  1.03,206  197  222,16  9  7,/  14  8  6  /,6  4  2,+2  +1  +1,65%  67%  63%,137  136  138,43%  38%  54%,0  0  0,1  1  0,-1  -1  0,Lied GUP,,1.39  2.00  1.19,217  300  190,11  4  7,/  8  2  6  /,7  5  2,+3  +2  +1,100%  100%  100%,135  184  119,29%  33%  26%,5  1  4,2  0  2,+3  +1  +2,Lied GUP,,1.58  0.35  1.88,230  18  284,14  0  14,/  6  2  4  /,7  1  6,+8  -2  +10,87%  33%  100%,149  18  181,26%  26%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
129,Ellie GUP,,1.17  0.92  1.24,215  172  242,41  12  29,/  31  13  18  /,22  10  12,+10  -1  +11,75%  68%  78%,147  118  164,39%  38%  39%,4  1  3,3  2  1,+1  -1  +2,,,Lied GUP,,0.87  0.79  0.99,217  202  240,15  8  7,/  15  9  6  /,4  3  1,0  -1  +1,70%  75%  63%,141  146  132,27%  29%  24%,0  0  0,2  1  1,-2  -1  -1,Rei GUP,,1.21  0.35  1.50,259  132  302,14  2  12,/  10  4  6  /,2  0  2,+4  -2  +6,75%  50%  83%,176  82  207,33%  50%  31%,1  0  1,2  1  1,-1  -1  0,Danielesflo GUP,,1.29  0.83  1.40,239  118  270,12  1  11,/  10  2  8  /,4  0  4,+2  -1  +3,93%  67%  100%,149  93  163,37%  25%  39%,7  1  6,1  1  0,+6  0  +6,,,,,,,,,,,,,,
130,Danielesflo GUP,,1.11  1.18  1.07,212  185  218,38  14  24,/  35  15  20  /,14  2  12,+3  -1  +4,80%  74%  84%,127  105  140,22%  20%  23%,9  3  6,5  4  1,+4  -1  +5,,,Danielesflo GUP,,0.53  0.54  0.51,129  123  138,9  6  3,/  17  11  6  /,3  1  2,-8  -5  -3,70%  67%  75%,79  70  94,5%  9%  0%,1  1  0,3  3  0,-2  -2  0,Supiree GUP,,1.10  1.35  1.02,197  236  184,12  4  8,/  9  2  7  /,3  1  2,+3  +2  +1,75%  50%  83%,125  140  120,9%  8%  9%,0  0  0,1  0  1,-1  0  -1,Ellie GUP,,0.96  0.38  1.10,179  38  215,9  0  9,/  10  3  7  /,10  3  7,-1  -3  +2,80%  33%  92%,131  13  161,31%  0%  33%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Fer MEK,,1.26  1.05  1.49,250  217  275,53  23  30,/  40  23  17  /,14  7  7,+13  0  +13,68%  68%  68%,154  145  163,35%  32%  39%,9  2  7,4  3  1,+5  -1  +6,2.0,1.0,Rapunzelzinha MEK,,1.05  0.62  1.44,250  178  317,19  6  13,/  16  9  7  /,1  0  1,+3  -3  +6,61%  36%  83%,165  109  217,41%  36%  44%,4  1  3,5  3  2,-1  -2  +1,Fer MEK,,1.62  1.48  1.72,299  266  322,22  8  14,/  11  4  7  /,6  3  3,+11  +4  +7,70%  75%  67%,185  168  196,31%  23%  38%,3  1  2,1  0  1,+2  +1  +1,Fer MEK,,1.47  1.31  1.76,291  262  341,19  11  8,/  12  9  3  /,7  3  4,+7  +2  +5,84%  83%  86%,189  169  223,32%  35%  28%,4  1  3,2  2  0,+2  -1  +3,,,,,,,,,,,,,,
133,Rapunzelzinha MEK,,1.26  1.34  1.21,222  242  208,54  30  24,/  34  18  16  /,7  4  3,+20  +12  +8,71%  58%  84%,148  151  146,34%  32%  35%,7  3  4,9  5  4,-2  -2  0,10.0,13.0,hina MEK,,0.83  0.65  1.00,198  151  243,16  6  10,/  17  8  9  /,6  2  4,-1  -2  +1,70%  64%  75%,119  92  144,40%  50%  35%,2  0  2,4  2  2,-2  -2  0,Rapunzelzinha MEK,,1.37  1.92  1.01,234  342  163,19  11  8,/  10  3  7  /,4  2  2,+9  +8  +1,75%  75%  75%,156  204  123,33%  30%  37%,1  1  0,2  0  2,-1  +1  -2,Rapunzelzinha MEK,,1.37  1.49  1.16,183  233  99,16  13  3,/  8  6  2  /,2  2  0,+8  +7  +1,79%  67%  100%,120  154  63,26%  33%  13%,2  1  1,2  2  0,0  -1  +1,,,,,,,,,,,,,,
